"Gene","logFC","t","PValue","FDR"
"ENSG00000129515",-1.26594779021842,-9.60650712453862,2.2994109828968e-16,5.79094974542914e-15
"ENSG00000182400",-1.18077688634478,-9.59603542871489,2.4322667816158e-16,6.09544237808572e-15
"ENSG00000172578",-1.03598316436987,-9.58895712654729,2.52638394705926e-16,6.3035789132056e-15
"ENSG00000147416",-1.27411918920721,-9.58631133278366,2.56248997452741e-16,6.38520980689779e-15
"ENSG00000118518",-1.39596235956535,-9.58512811015972,2.57880317411409e-16,6.41737043513359e-15
"ENSG00000108387",-1.86497217785913,-9.5846970567186,2.58477187762774e-16,6.4237378140833e-15
"ENSG00000164168",-1.33740060212023,-9.58200977131586,2.62229438103931e-16,6.50840336627386e-15
"ENSG00000204427",-1.08364617304989,-9.57058904552862,2.78792366078064e-16,6.88321178529302e-15
"ENSG00000109458",-1.00055844113121,-9.5621562214499,2.91688655614102e-16,7.16405592497843e-15
"ENSG00000101236",-1.17471670872981,-9.5548359128414,3.03365423207203e-16,7.43146663508101e-15
"ENSG00000062725",-1.02952711992599,-9.54508424647536,3.19648452311794e-16,7.81003572587495e-15
"ENSG00000135365",-1.08975883381184,-9.54099309625795,3.26736855823399e-16,7.96257294954875e-15
"ENSG00000092036",-1.20186028187135,-9.53567223274997,3.36191133591517e-16,8.18238833927259e-15
"ENSG00000155629",-1.2058237588655,-9.5345667833821,3.38189331272309e-16,8.2121947251411e-15
"ENSG00000138413",-1.41774631260585,-9.51758745580793,3.70413476529437e-16,8.93450585257559e-15
"ENSG00000148925",-1.47239270026662,-9.51615611009519,3.7326611541604e-16,8.99179933786108e-15
"ENSG00000144744",-1.22202165003476,-9.51111456064459,3.83489576025967e-16,9.21451101170558e-15
"ENSG00000198964",-1.07221235121379,-9.50705641828558,3.91921509447944e-16,9.40511770061194e-15
"ENSG00000180138",-1.84510629687303,-9.50477283040314,3.96747409307636e-16,9.50881386327895e-15
"ENSG00000257715",-1.43873081409681,-9.50130540646782,4.04188748756254e-16,9.66257315871866e-15
"ENSG00000163683",-1.31802662135404,-9.50136333470944,4.04063293605976e-16,9.66257315871866e-15
"ENSG00000166387",-1.08247432141107,-9.48578398265246,4.39243648967866e-16,1.04740150117173e-14
"ENSG00000023318",-1.30026735914493,-9.47643421802426,4.61807934243308e-16,1.09704134492755e-14
"ENSG00000155868",-1.15014469350653,-9.47543860275337,4.64277841511458e-16,1.10035513063719e-14
"ENSG00000136051",-1.07873150423036,-9.47540110325514,4.64371126901246e-16,1.10035513063719e-14
"ENSG00000086730",-1.32238729090106,-9.47472279103409,4.66061759357591e-16,1.10297379683144e-14
"ENSG00000225973",-1.12527333761039,-9.47060767577974,4.76450807478494e-16,1.12332669728159e-14
"ENSG00000243646",-1.36957849006417,-9.46824505975893,4.82519597680895e-16,1.13337957370483e-14
"ENSG00000177683",-1.2932610698063,-9.45822425106766,5.091291656597e-16,1.19142549350279e-14
"ENSG00000224152",-1.65739145065509,-9.45776773395312,5.10375698392142e-16,1.192860720386e-14
"ENSG00000134996",-1.39250886480427,-9.45099897443524,5.29219420487692e-16,1.23502375488352e-14
"ENSG00000215114",-1.31286799573664,-9.45082009306145,5.29726719368239e-16,1.23502375488352e-14
"ENSG00000135407",-1.4091777520095,-9.44677985740347,5.41314792908455e-16,1.26048060183059e-14
"ENSG00000115459",-1.11537261278699,-9.44345259641518,5.51047647619129e-16,1.28155994887026e-14
"ENSG00000217275",-1.89003828122104,-9.44296679001938,5.52483258441072e-16,1.28241361563969e-14
"ENSG00000171681",-1.04911949563616,-9.44159398438534,5.56560257330011e-16,1.28801991739346e-14
"ENSG00000196358",-1.2533376924933,-9.43907067459325,5.64132532017737e-16,1.30234419585173e-14
"ENSG00000250303",-1.45359741104124,-9.42853914274122,5.96862998461163e-16,1.37453608374222e-14
"ENSG00000225342",-1.64220813826979,-9.42410720640165,6.1119713566849e-16,1.40582803928242e-14
"ENSG00000287216",-1.53775344752295,-9.42323929045183,6.14044190395806e-16,1.41065420227758e-14
"ENSG00000258659",-1.42535895650299,-9.41622693649503,6.37537847963587e-16,1.46284262849428e-14
"ENSG00000197062",-1.23379806370591,-9.41455904336155,6.4325661633057e-16,1.47416887328896e-14
"ENSG00000097033",-1.380024461442,-9.41337164989289,6.47359044611143e-16,1.48176788364334e-14
"ENSG00000143367",-1.35548700417814,-9.40265066143802,6.85602342235968e-16,1.56171425913436e-14
"ENSG00000115947",-1.20707203773355,-9.40085601375923,6.92220866299168e-16,1.57488607238451e-14
"ENSG00000135336",-1.0792021705533,-9.39913966248146,6.98610276467683e-16,1.587505475042e-14
"ENSG00000181481",-1.35294318524134,-9.39679479160485,7.07434688183197e-16,1.60562104289097e-14
"ENSG00000100368",-1.31486407207088,-9.38730324005654,7.44305002533902e-16,1.68321940428975e-14
"ENSG00000133961",-1.23064094686699,-9.38627662927814,7.48406088237973e-16,1.69046449523105e-14
"ENSG00000101916",-1.52277897520162,-9.38224779544847,7.64719444586333e-16,1.72112125413588e-14
"ENSG00000079257",-1.78328864901022,-9.38107508441733,7.6953426050975e-16,1.7257721904146e-14
"ENSG00000241764",-1.47383614597978,-9.37835422842985,7.80822147694364e-16,1.74900447304e-14
"ENSG00000140280",-1.81580930338034,-9.37596098739904,7.9088736734596e-16,1.76944610760846e-14
"ENSG00000111790",-1.26748881565225,-9.35965467506744,8.62999716732106e-16,1.92620718765396e-14
"ENSG00000285909",-1.12469510359876,-9.3592035631717,8.65085313063689e-16,1.92857717485133e-14
"ENSG00000162645",-1.20703760589512,-9.35891247179353,8.66433765786684e-16,1.92930015128718e-14
"ENSG00000223552",-1.76735044535387,-9.35605081962969,8.79802258962093e-16,1.95214545987372e-14
"ENSG00000261172",-1.54550057480612,-9.35389667919846,8.90001141335194e-16,1.97013413636573e-14
"ENSG00000205423",-1.59812661575449,-9.35266668004111,8.95877453726816e-16,1.97849231808977e-14
"ENSG00000196209",-1.22651762978297,-9.352719334062,8.95625108174853e-16,1.97849231808977e-14
"ENSG00000010165",-1.24176851908422,-9.35194048349988,8.99365011642412e-16,1.98386862872597e-14
"ENSG00000121481",-1.30250199033733,-9.35075662720333,9.05079546251859e-16,1.99413900494649e-14
"ENSG00000225963",-1.54646429092936,-9.34703058251305,9.23302882590396e-16,2.02717712147295e-14
"ENSG00000226334",-1.5887326437182,-9.34652759964629,9.25790755108381e-16,2.03027313675572e-14
"ENSG00000172432",-1.26981650446435,-9.34467726211648,9.35000663806863e-16,2.04808633776671e-14
"ENSG00000269243",-1.73605490955725,-9.34316116930021,9.42614992706253e-16,2.06236715825789e-14
"ENSG00000140830",-1.05094834488076,-9.34267732018938,9.45058045380788e-16,2.06531362632057e-14
"ENSG00000123505",-1.02535150648649,-9.34189661305558,9.49013322671382e-16,2.07155422624374e-14
"ENSG00000127954",-1.23134186094899,-9.33941217030335,9.61710439746122e-16,2.09684042406683e-14
"ENSG00000143612",-1.03257397591103,-9.33831086766155,9.67392897671897e-16,2.10435882290337e-14
"ENSG00000151726",-1.70020370501902,-9.33772621595143,9.70423160863138e-16,2.10851574444519e-14
"ENSG00000111802",-1.19022933773473,-9.33544611629489,9.82331731959945e-16,2.13032293492383e-14
"ENSG00000109854",-1.16202113677821,-9.33473992078955,9.8604956047494e-16,2.13508064600309e-14
"ENSG00000286940",-1.53385001291471,-9.33279815485836,9.96344689249974e-16,2.15489566660058e-14
"ENSG00000059728",-1.18970588452888,-9.32508221274827,1.03832490888026e-15,2.2431152102622e-14
"ENSG00000136371",-1.5175075706792,-9.32227414044069,1.05403695437626e-15,2.27250014449192e-14
"ENSG00000198130",-1.07923512350683,-9.32222044455809,1.05433969969526e-15,2.27250014449192e-14
"ENSG00000237217",-1.6001417943664,-9.31514939920136,1.09497478973878e-15,2.34933201470378e-14
"ENSG00000280739",-1.0772980064873,-9.31435661392465,1.09962699818504e-15,2.35662950987598e-14
"ENSG00000115998",-1.02282240893386,-9.30928668773465,1.12984811735479e-15,2.41589998124058e-14
"ENSG00000165185",-1.35442358275252,-9.30645828369931,1.14706647278527e-15,2.44439346315939e-14
"ENSG00000100938",-1.18727636664838,-9.30498168911719,1.15615923272072e-15,2.46098617242857e-14
"ENSG00000000457",-1.34551291452985,-9.3038501561388,1.16317576578613e-15,2.47312698373353e-14
"ENSG00000078081",-2.0820675293727,-9.30067939784415,1.18306448593523e-15,2.50974873716755e-14
"ENSG00000161533",-1.04703428699461,-9.29020935193157,1.25117968917031e-15,2.64828348141465e-14
"ENSG00000173597",-1.18952214749639,-9.28624297854844,1.2779936742322e-15,2.70200278733852e-14
"ENSG00000245060",-1.17893914376549,-9.28041303585197,1.31845002038605e-15,2.78441272242516e-14
"ENSG00000110934",-1.23768991406377,-9.27359600545179,1.36737936378011e-15,2.88128550949549e-14
"ENSG00000100883",-1.00280113012623,-9.26210009516063,1.45402878279939e-15,3.05362254296264e-14
"ENSG00000168300",-1.15958529492734,-9.25592912887802,1.50277944647613e-15,3.14830464779466e-14
"ENSG00000127951",-1.25822923749573,-9.25246548302628,1.53085320123385e-15,3.19360050994943e-14
"ENSG00000250138",-1.40573750139114,-9.25122313710203,1.54104971157308e-15,3.21131575958115e-14
"ENSG00000073969",-1.27621383575638,-9.24796712480902,1.56809592923736e-15,3.26406531657164e-14
"ENSG00000069943",-1.19061182281326,-9.24594459427968,1.58513405880285e-15,3.28862944930927e-14
"ENSG00000262370",-1.13380368891922,-9.245980763936,1.58482774386822e-15,3.28862944930927e-14
"ENSG00000123700",-2.02236998342164,-9.2399083291767,1.6370904420385e-15,3.38895711506827e-14
"ENSG00000163235",-1.51038019771537,-9.23851249767042,1.649344707115e-15,3.40683723603424e-14
"ENSG00000162069",-1.75809881792509,-9.23354718532408,1.69368249199027e-15,3.48198910518554e-14
"ENSG00000205808",-1.37467338911129,-9.23370274575852,1.69227553816179e-15,3.48198910518554e-14
"ENSG00000109971",-1.09562544948573,-9.22366654343325,1.78547964123374e-15,3.64803313249037e-14
"ENSG00000238113",-1.08677538257847,-9.22384723876076,1.78375712099989e-15,3.64803313249037e-14
"ENSG00000120656",-1.41736612348774,-9.21898177100669,1.83072212332657e-15,3.73641856546326e-14
"ENSG00000111321",-1.1099144948285,-9.21015476166554,1.91909764879666e-15,3.90832016303044e-14
"ENSG00000172456",-1.04006264153549,-9.20143030630862,2.01062664100546e-15,4.08148541629967e-14
"ENSG00000110768",-1.16164048625371,-9.20071087465237,2.01836581040383e-15,4.09278526764127e-14
"ENSG00000204569",-1.13944257977478,-9.19124218936189,2.12303602924638e-15,4.29117518443598e-14
"ENSG00000155099",-1.6424683453028,-9.19065798575404,2.12966853541297e-15,4.2953635835235e-14
"ENSG00000109743",-1.17577278267618,-9.19073793013151,2.12875970195262e-15,4.2953635835235e-14
"ENSG00000113312",-1.05072554471085,-9.19039619493138,2.13264736744127e-15,4.2967712414822e-14
"ENSG00000066136",-1.16179286981893,-9.18916511819507,2.14671120361266e-15,4.32048564675805e-14
"ENSG00000082996",-1.38606933145608,-9.17916324478488,2.26445537608537e-15,4.54774097811259e-14
"ENSG00000116266",-1.40358643058805,-9.17291491103822,2.34125862379967e-15,4.67705513840277e-14
"ENSG00000101596",-1.0270634904334,-9.1615182952046,2.48809578457096e-15,4.95462456551245e-14
"ENSG00000254449",-1.84666447524484,-9.16130100173929,2.49098290494706e-15,4.95513579338888e-14
"ENSG00000267102",-1.47378953757351,-9.15460022269388,2.58167353872451e-15,5.12079387566168e-14
"ENSG00000166128",-1.05271945474327,-9.15454638110864,2.5824154272633e-15,5.12079387566168e-14
"ENSG00000113552",-1.06603967469475,-9.15157040882402,2.62375402907142e-15,5.19183596634951e-14
"ENSG00000180316",-1.54156324088143,-9.14706051727928,2.68766124413974e-15,5.30714491793546e-14
"ENSG00000261716",-1.21779829501629,-9.14513282224663,2.71544895582056e-15,5.35079784829997e-14
"ENSG00000147592",-1.51902289432011,-9.14309994118496,2.74506337409424e-15,5.40350092384402e-14
"ENSG00000232586",-1.7225710982219,-9.13475061897853,2.87011005764174e-15,5.61444789884269e-14
"ENSG00000128394",-1.05913830221335,-9.13390925486122,2.88302190273926e-15,5.63385545682596e-14
"ENSG00000177191",-1.27795108836496,-9.12421039908177,3.03611276579974e-15,5.92073419069726e-14
"ENSG00000225889",-1.08066999857812,-9.12152767608216,3.07987131489725e-15,5.9998568593624e-14
"ENSG00000185973",-1.14879603029889,-9.11748598157366,3.14698674035791e-15,6.1242702701304e-14
"ENSG00000187037",-1.26656502194032,-9.11441312004625,3.19898820801876e-15,6.21904436147135e-14
"ENSG00000173535",-1.27197273385456,-9.0987871476265,3.47698130848204e-15,6.73861871287908e-14
"ENSG00000091106",-1.47579511488229,-9.0957099397014,3.53450148980001e-15,6.8430564300979e-14
"ENSG00000163297",-1.04669795743448,-9.09546487058698,3.53912299004354e-15,6.84496908485012e-14
"ENSG00000219545",-1.12746904249796,-9.0938389065069,3.56993832182663e-15,6.89748698528923e-14
"ENSG00000106952",-1.03617292553144,-9.08822062715722,3.67849021867564e-15,7.08541909400938e-14
"ENSG00000111679",-1.00218182472584,-9.08233885821878,3.79566097826349e-15,7.30364264642774e-14
"ENSG00000067606",-1.20705770009634,-9.07825825492751,3.87913012836271e-15,7.44903703956133e-14
"ENSG00000168769",-1.03504313369825,-9.07554714888969,3.93559552833543e-15,7.54209039295857e-14
"ENSG00000149792",-1.16668721026054,-9.07348793333396,3.9790307237745e-15,7.6021278675927e-14
"ENSG00000250317",-1.23082645732734,-9.05493071675124,4.39266612405092e-15,8.37540935676835e-14
"ENSG00000197646",-1.71581299757601,-9.0413814776934,4.72150294851008e-15,8.94805558793088e-14
"ENSG00000177917",-1.45750225378846,-9.03421146689414,4.90533323132941e-15,9.26847215765129e-14
"ENSG00000132475",-1.08082910854882,-9.03358257707962,4.9217936342752e-15,9.29025535896556e-14
"ENSG00000151883",-1.17782158396366,-9.03324507457808,4.9306500351618e-15,9.29765619243024e-14
"ENSG00000280832",-1.94141615609042,-9.03052956350218,5.00248839850124e-15,9.41427337172491e-14
"ENSG00000144843",-1.32646971080072,-9.02957558360687,5.02797268595243e-15,9.45278936706307e-14
"ENSG00000171051",-1.15400211938977,-9.0260639567932,5.12290127955933e-15,9.62165646105072e-14
"ENSG00000120868",-1.10766697779756,-9.02433343435697,5.17033705470596e-15,9.70107663710667e-14
"ENSG00000111653",-1.10846027810942,-9.02087266526766,5.26651862200325e-15,9.87170923395991e-14
"ENSG00000116701",-1.1067044286713,-9.0183001524116,5.33916775835369e-15,9.99793660356529e-14
"ENSG00000181789",-1.00370890408091,-9.00430059970472,5.75239501116064e-15,1.07397043825812e-13
"ENSG00000165115",-1.44832069961627,-9.00198642776463,5.82370961663786e-15,1.08620833423984e-13
"ENSG00000265531",-2.04734584201002,-8.99860890531445,5.92937782839101e-15,1.10373141829279e-13
"ENSG00000143570",-1.36935586104333,-8.9908069413926,6.18083237318432e-15,1.14826943043438e-13
"ENSG00000206344",-1.06554358256395,-8.97907823228526,6.57898579684208e-15,1.21863259037277e-13
"ENSG00000182022",-1.23828838080166,-8.97824892558316,6.60808725128002e-15,1.22162068341132e-13
"ENSG00000066455",-1.42644762837317,-8.97590992897744,6.69085890596144e-15,1.23449951097455e-13
"ENSG00000144048",-1.20677008307544,-8.97293921215234,6.7974772425321e-15,1.25171922086823e-13
"ENSG00000107736",-1.07116749718303,-8.96124758167774,7.23379239793672e-15,1.32816940733267e-13
"ENSG00000129007",-1.68789966600435,-8.95703726641699,7.39766049045431e-15,1.35429667948667e-13
"ENSG00000226891",-1.30162298022284,-8.95705366900509,7.39701496555042e-15,1.35429667948667e-13
"ENSG00000286071",-1.24338622766886,-8.95043292881116,7.66219128476171e-15,1.40000348615268e-13
"ENSG00000287713",-1.74843584924866,-8.94714019518806,7.79758022418457e-15,1.42198273246069e-13
"ENSG00000152422",-1.18825093724123,-8.9289444922731,8.58989413820667e-15,1.55443252426069e-13
"ENSG00000231799",-1.52364883731307,-8.92790188108735,8.63765017173994e-15,1.56157441396581e-13
"ENSG00000081320",-1.0244828901985,-8.92727026139911,8.66670967148268e-15,1.56532576022426e-13
"ENSG00000186496",-1.41779477536327,-8.92454095296299,8.79340389777062e-15,1.58668718990616e-13
"ENSG00000237927",-1.76859147173531,-8.92056621126683,8.9812199842416e-15,1.61593335303862e-13
"ENSG00000140563",-1.23874616729221,-8.91841091466471,9.08472935206906e-15,1.63144072005984e-13
"ENSG00000115607",-1.35711200518402,-8.90782075540831,9.61086226295523e-15,1.72428022199572e-13
"ENSG00000001167",-1.29058588869206,-8.90651378356635,9.67786482708021e-15,1.73393580333497e-13
"ENSG00000117305",-1.00848154087183,-8.90495164641557,9.75855961788835e-15,1.74579056108054e-13
"ENSG00000197054",-1.28344515137606,-8.89734547433874,1.0161153890155e-14,1.81608934518728e-13
"ENSG00000173281",-1.21261600787327,-8.89487055606332,1.02956879145953e-14,1.83664932703737e-13
"ENSG00000270276",-2.08421062887666,-8.89362624817103,1.03639963965629e-14,1.84708575324931e-13
"ENSG00000137462",-1.2795254189234,-8.88960690865168,1.05877462623329e-14,1.88517924470536e-13
"ENSG00000249709",-1.12677357742301,-8.88687150926972,1.07427680931521e-14,1.91097512123513e-13
"ENSG00000163472",-1.05311147756498,-8.88223954096096,1.10104488349296e-14,1.95305871141624e-13
"ENSG00000197013",-1.40981625265069,-8.87421584304523,1.14899615763078e-14,2.03428473848201e-13
"ENSG00000279811",-1.21670490226952,-8.87286752912312,1.157255782832e-14,2.04698445417739e-13
"ENSG00000259943",-1.29924870655887,-8.86940054426625,1.17876686936921e-14,2.0830778879153e-13
"ENSG00000104412",-1.18472474497702,-8.86469765740287,1.20858441739429e-14,2.13376881488974e-13
"ENSG00000155957",-1.01675608526597,-8.86294188170453,1.21990818586183e-14,2.15174441996865e-13
"ENSG00000251215",-1.28854715768754,-8.86258847013453,1.22220024383459e-14,2.15377064484153e-13
"ENSG00000196778",-1.35524089730643,-8.86114747255489,1.23159037357631e-14,2.16828966891874e-13
"ENSG00000141219",-1.33740442647223,-8.85814527685064,1.25138547594834e-14,2.20108306217692e-13
"ENSG00000213073",-1.02079745338203,-8.85572226951351,1.26759264581161e-14,2.22751028561559e-13
"ENSG00000112110",-1.19750642310594,-8.85010470540364,1.30597697810109e-14,2.28799520237118e-13
"ENSG00000108590",-1.08464848829094,-8.85020578341165,1.30527619114472e-14,2.28799520237118e-13
"ENSG00000243179",-1.56894168468564,-8.84704193109013,1.32739033018501e-14,2.31745866914043e-13
"ENSG00000163481",-1.21348441437857,-8.84704808241867,1.3273469744937e-14,2.31745866914043e-13
"ENSG00000283064",-1.46427880938775,-8.84044556277783,1.37470440993686e-14,2.3875772865795e-13
"ENSG00000162819",-1.27028836143406,-8.84059767349864,1.37359465424633e-14,2.3875772865795e-13
"ENSG00000130066",-1.09248916578989,-8.82846760096993,1.4649566662036e-14,2.5364755218698e-13
"ENSG00000278970",-1.05074192773464,-8.82622461384844,1.48250222026294e-14,2.56449741279278e-13
"ENSG00000121807",-1.33714571431096,-8.82458816541005,1.49543515713277e-14,2.58212717599148e-13
"ENSG00000204209",-1.04999198054418,-8.82032435381094,1.52966280230368e-14,2.63880841298505e-13
"ENSG00000251441",-1.46412159534232,-8.81373239424248,1.58412220493418e-14,2.72526886726484e-13
"ENSG00000254288",-1.49065026627404,-8.81187487260611,1.59981406037219e-14,2.74975340048278e-13
"ENSG00000158517",-1.00189903969503,-8.80845225770166,1.62913414130495e-14,2.79504817430808e-13
"ENSG00000154957",-1.10665253647742,-8.80586953327745,1.65161316505395e-14,2.83103628783316e-13
"ENSG00000180423",-1.28453731206833,-8.80540965340944,1.65564807266512e-14,2.83537258116959e-13
"ENSG00000287680",-1.29508853263401,-8.79678087541735,1.73320301305205e-14,2.96280202902672e-13
"ENSG00000112851",-1.00326353828135,-8.79251613122757,1.7728604410173e-14,3.02510371267064e-13
"ENSG00000182473",-1.0391440101555,-8.78021284857616,1.89240615319119e-14,3.22325019112257e-13
"ENSG00000239775",-1.55369108486327,-8.77313055178921,1.96482970252074e-14,3.34056515668643e-13
"ENSG00000162736",-1.09817744432181,-8.76392416669539,2.06311729167465e-14,3.50135167032135e-13
"ENSG00000243155",-1.5510477203016,-8.75867828738846,2.1212975914723e-14,3.59038670513523e-13
"ENSG00000113638",-1.14753918606467,-8.7587845111407,2.12010343821386e-14,3.59038670513523e-13
"ENSG00000224950",-1.3751560308055,-8.73295048398852,2.43118013432763e-14,4.08186910610195e-13
"ENSG00000145332",-1.19259163443394,-8.72700002469723,2.50904535364798e-14,4.20428309006581e-13
"ENSG00000143226",-1.40501951718169,-8.72254790795503,2.56892421423623e-14,4.29019453437785e-13
"ENSG00000177613",-1.14860456937541,-8.72181614993193,2.57890133451758e-14,4.30304192556618e-13
"ENSG00000246430",-1.55428361656771,-8.7210066562079,2.58998331485535e-14,4.31770846772081e-13
"ENSG00000283743",-2.1884171940044,-8.71990350396528,2.60516189936346e-14,4.33917240143314e-13
"ENSG00000140463",-1.25471470185022,-8.71692513825053,2.64658612755263e-14,4.39650700801026e-13
"ENSG00000262587",-1.35365430728599,-8.71274963876078,2.70576759694445e-14,4.48690580908798e-13
"ENSG00000179941",-1.66200894647554,-8.71239240034656,2.71089172367828e-14,4.49144927798166e-13
"ENSG00000106617",-1.00703666382867,-8.70522315730799,2.81579355838862e-14,4.65297535551972e-13
"ENSG00000287644",-1.58808838004931,-8.70421133051927,2.83092088241578e-14,4.67387270665631e-13
"ENSG00000237135",-1.32813439337035,-8.6935920048093,2.99465185194567e-14,4.92262230252641e-13
"ENSG00000133800",-1.4542855208917,-8.69258267529045,3.01069642472753e-14,4.9403744990433e-13
"ENSG00000167461",-1.27290102061298,-8.69225543385702,3.01591670182265e-14,4.94463349250958e-13
"ENSG00000188021",-1.11952932858302,-8.6899571708699,3.05283435217876e-14,5.00080813272552e-13
"ENSG00000237513",-1.42320894451606,-8.68911001177842,3.06655576158378e-14,5.01892071561383e-13
"ENSG00000079385",-1.36189819941269,-8.68277180344259,3.17118359034687e-14,5.17218670778825e-13
"ENSG00000165806",-1.10627975361024,-8.68160854380309,3.19076871363825e-14,5.19962811656724e-13
"ENSG00000198019",-1.39624767808805,-8.6809891985461,3.20124537155826e-14,5.20769087300643e-13
"ENSG00000161040",-2.22766867303144,-8.67047390758087,3.38443999349123e-14,5.4867539240437e-13
"ENSG00000125510",-1.9886471441035,-8.66768662999521,3.43472587214255e-14,5.56348804638188e-13
"ENSG00000100101",-2.22228232115755,-8.64887029612356,3.79422343962164e-14,6.10380710124616e-13
"ENSG00000155093",-1.26641271246131,-8.64495826448413,3.87354588020285e-14,6.22535164888812e-13
"ENSG00000197044",-1.40617451444057,-8.64346716051669,3.9042131745355e-14,6.25794598986941e-13
"ENSG00000284930",-1.34609729202573,-8.64334924961664,3.9066485211203e-14,6.25794598986941e-13
"ENSG00000132010",-1.3584412031835,-8.64002436905024,3.97594738779744e-14,6.3581406529141e-13
"ENSG00000105352",-1.28149053812954,-8.63864663584467,4.00502033449252e-14,6.39920042927652e-13
"ENSG00000204713",-1.1297513898762,-8.63299793195478,4.12644959607698e-14,6.5709262460607e-13
"ENSG00000065621",-1.07538500099986,-8.63314579300793,4.12322479560033e-14,6.5709262460607e-13
"ENSG00000171700",-1.13027079370586,-8.628793041474,4.2192158062584e-14,6.70730695006715e-13
"ENSG00000105053",-1.06932787455308,-8.6255207025744,4.29284317996096e-14,6.8185986360965e-13
"ENSG00000259529",-1.60237741679097,-8.62455817490762,4.31474252530505e-14,6.84760907259448e-13
"ENSG00000144118",-1.49085402265437,-8.62029337948875,4.41312116918051e-14,6.99195766064108e-13
"ENSG00000126262",-1.22039302814565,-8.61968603313681,4.42731173977237e-14,7.00854609696067e-13
"ENSG00000135766",-1.00553313230475,-8.61832424549797,4.4592951321548e-14,7.0473323573433e-13
"ENSG00000249173",-1.91136168745234,-8.6180222257997,4.46641958349715e-14,7.05267494668226e-13
"ENSG00000205837",-1.5897037430024,-8.60680820365719,4.73913091289748e-14,7.44381889978127e-13
"ENSG00000120051",-1.46024775027377,-8.60567636718658,4.76756063949678e-14,7.47804390731393e-13
"ENSG00000113532",-1.32041233661574,-8.60506464742408,4.78299659400891e-14,7.49601412961231e-13
"ENSG00000169714",-1.00508309852662,-8.60206837453919,4.85932558052006e-14,7.60930800381022e-13
"ENSG00000144306",-1.1539150125369,-8.59756064906565,4.97644947214101e-14,7.77978051088734e-13
"ENSG00000115828",-1.55485557048275,-8.56824259441497,5.8099030410025e-14,9.00057183276358e-13
"ENSG00000197798",-1.2600743909344,-8.55961762876454,6.08057080126264e-14,9.3813098078776e-13
"ENSG00000162928",-1.01962116114679,-8.55836947178316,6.120766725333e-14,9.42788254879992e-13
"ENSG00000093134",-1.16371607254521,-8.5574933960739,6.14913798516622e-14,9.46384488272559e-13
"ENSG00000145736",-1.3555171929427,-8.55444171095986,6.24899161792821e-14,9.60967380396177e-13
"ENSG00000104343",-1.37272530130793,-8.54832049710434,6.45417597274732e-14,9.90902746329372e-13
"ENSG00000177311",-1.0333778488836,-8.54399610366738,6.60316081006961e-14,1.01048207424932e-12
"ENSG00000274922",-1.0717569739537,-8.54186314021663,6.67790216446457e-14,1.02109026764759e-12
"ENSG00000246560",-1.55670972386946,-8.53231309633688,7.02300974722638e-14,1.07038396131271e-12
"ENSG00000085514",-1.127574709318,-8.52984345632093,7.11510792150159e-14,1.08266884511508e-12
"ENSG00000149313",-1.02343749656995,-8.52566363086335,7.27373053856449e-14,1.10591231545987e-12
"ENSG00000162714",-1.32413230084151,-8.52396219116853,7.33930330847855e-14,1.11498222358967e-12
"ENSG00000124659",-1.05372626272787,-8.52350376828387,7.35707116324309e-14,1.11678087488456e-12
"ENSG00000085365",-1.1723736765348,-8.51964940914297,7.50816479954101e-14,1.13879878014294e-12
"ENSG00000145685",-1.23586496948547,-8.51583368871908,7.66078645876747e-14,1.16007954429471e-12
"ENSG00000253981",-1.42097106696414,-8.50110939422279,8.27924561103925e-14,1.2497149745253e-12
"ENSG00000167333",-1.08907714964982,-8.49873041122408,8.38373138301284e-14,1.26447343309204e-12
"ENSG00000228318",-1.5979551308508,-8.49839433201803,8.39859754605113e-14,1.26570224458009e-12
"ENSG00000126062",-1.0431143383312,-8.4904303171443,8.75866104459819e-14,1.31680492225172e-12
"ENSG00000103196",-1.11519235947663,-8.48966784456689,8.79392924349463e-14,1.32105294329308e-12
"ENSG00000259182",-1.51111539788278,-8.48376705118841,9.07169451242434e-14,1.35736760305838e-12
"ENSG00000186026",-1.3028330245928,-8.47971947866643,9.26725721867008e-14,1.38442975008174e-12
"ENSG00000057704",-1.03785200196761,-8.47803299991238,9.34997464523088e-14,1.39568005045055e-12
"ENSG00000116489",-1.12709591586797,-8.47119734033111,9.69284080982816e-14,1.44457068967993e-12
"ENSG00000163162",-1.02079130661822,-8.46945050260552,9.78244928651911e-14,1.45586296439872e-12
"ENSG00000243364",-1.23484064321215,-8.46563466814455,9.98107069662558e-14,1.4828344620113e-12
"ENSG00000171862",-1.34567484578276,-8.46064394019599,1.02469183051167e-13,1.51993265379361e-12
"ENSG00000254285",-1.46430907806157,-8.45211598406318,1.07176003275669e-13,1.58600278845802e-12
"ENSG00000112419",-1.02787567803534,-8.4337421914688,1.18061038785618e-13,1.74024557796828e-12
"ENSG00000132694",-1.06228086615167,-8.43315062309595,1.18429207981807e-13,1.74430759965699e-12
"ENSG00000251661",-1.19531523289308,-8.43084295336028,1.19876368738696e-13,1.76286575667412e-12
"ENSG00000110492",-1.64792851465994,-8.42257679054505,1.2520610636672e-13,1.83694130197529e-12
"ENSG00000120949",-1.14292161315898,-8.41909144355344,1.27523422725031e-13,1.86948345314718e-12
